131,1,31,'广东省广州市','广西壮族自治区桂林市','山西省长治市','北京市东城区',"113.264499,23.130061","110.179752,25.235615","113.117394,36.195142","116.416334,39.928359",477,1663,1961
132,1,32,'广东省广州市','广西壮族自治区桂林市','北京市东城区','广东省珠海市',"113.264499,23.130061","110.179752,25.235615","116.416334,39.928359","113.576892,22.271644",477,2128,596
133,1,33,'广东省广州市','广西壮族自治区桂林市','山西省晋城市','天津市河西区',"113.264499,23.130061","110.179752,25.235615","112.852022,35.491315","117.223379,39.109679",477,1568,1949
134,1,34,'广东省广州市','广西壮族自治区桂林市','广东省广州市','广东省深圳市',"113.264499,23.130061","110.179752,25.235615","113.264499,23.130061","114.057939,22.543527",477,0,613
135,1,35,'广东省广州市','广西壮族自治区桂林市','山西省太原市','山西省长治市',"113.264499,23.130061","110.179752,25.235615","112.549656,37.870451","113.117394,36.195142",477,1869,1462
136,1,36,'广东省广州市','广西壮族自治区桂林市','山西省晋城市','天津市河西区',"113.264499,23.130061","110.179752,25.235615","112.852022,35.491315","117.223379,39.109679",477,1568,1949
137,1,37,'广东省广州市','广西壮族自治区桂林市','重庆市渝北区','四川省成都市',"113.264499,23.130061","110.179752,25.235615","106.631155,29.718087","104.066301,30.572961",477,1310,1109
138,1,38,'广东省广州市','广西壮族自治区桂林市','广东省广州市','四川省成都市',"113.264499,23.130061","110.179752,25.235615","113.264499,23.130061","104.066301,30.572961",477,0,1109
139,1,39,'广东省广州市','广西壮族自治区桂林市','山西省长治市','山西省太原市',"113.264499,23.130061","110.179752,25.235615","113.117394,36.195142","112.549656,37.870451",477,1663,1668
140,1,40,'广东省广州市','广西壮族自治区桂林市','山西省运城市','甘肃省兰州市',"113.264499,23.130061","110.179752,25.235615","111.007051,35.026670","103.834228,36.060798",477,1653,1805
201,2,1,'北京市东城区','广东省珠海市','山西省晋城市','北京市东城区',"116.416334,39.928359","113.576892,22.271644","112.852022,35.491315","116.416334,39.928359",2256,696,2251
202,2,2,'北京市东城区','广东省珠海市','山西省大同市','北京市东城区',"116.416334,39.928359","113.576892,22.271644","113.366749,40.097110","116.416334,39.928359",2256,337,2251
203,2,3,'北京市东城区','广东省珠海市','广东省广州市','四川省成都市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","104.066301,30.572961",2256,2129,1691
204,2,4,'北京市东城区','广东省珠海市','重庆市渝北区','四川省成都市',"116.416334,39.928359","113.576892,22.271644","106.631155,29.718087","104.066301,30.572961",2256,1739,1691
205,2,5,'北京市东城区','广东省珠海市','山西省运城市','甘肃省兰州市',"116.416334,39.928359","113.576892,22.271644","111.007051,35.026670","103.834228,36.060798",2256,865,2396
206,2,6,'北京市东城区','广东省珠海市','山西省长治市','山西省太原市',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","112.549656,37.870451",2256,593,1991
207,2,7,'北京市东城区','广东省珠海市','天津市河西区','广东省广州市',"116.416334,39.928359","113.576892,22.271644","117.223379,39.109679","113.264499,23.130061",2256,141,130
208,2,8,'北京市东城区','广东省珠海市','山西省长治市','北京市东城区',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","116.416334,39.928359",2256,593,2251
209,2,9,'北京市东城区','广东省珠海市','山西省运城市','甘肃省兰州市',"116.416334,39.928359","113.576892,22.271644","111.007051,35.026670","103.834228,36.060798",2256,865,2396
210,2,10,'北京市东城区','广东省珠海市','广东省中山市','广西壮族自治区钦州市',"116.416334,39.928359","113.576892,22.271644","113.392517,22.517024","108.654355,21.980894",2256,2223,599
211,2,11,'北京市东城区','广东省珠海市','广东省广州市','广西壮族自治区南宁市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","108.366407,22.817700",2256,2129,621
212,2,12,'北京市东城区','广东省珠海市','重庆市渝北区','四川省成都市',"116.416334,39.928359","113.576892,22.271644","106.631155,29.718087","104.066301,30.572961",2256,1739,1691
213,2,13,'北京市东城区','广东省珠海市','广西壮族自治区柳州市','广东省广州市',"116.416334,39.928359","113.576892,22.271644","109.428071,24.326442","113.264499,23.130061",2256,2109,130
214,2,14,'北京市东城区','广东省珠海市','天津市河西区','广东省广州市',"116.416334,39.928359","113.576892,22.271644","117.223379,39.109679","113.264499,23.130061",2256,141,130
215,2,15,'北京市东城区','广东省珠海市','山西省长治市','北京市东城区',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","116.416334,39.928359",2256,593,2251
216,2,16,'北京市东城区','广东省珠海市','山西省长治市','山西省太原市',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","112.549656,37.870451",2256,593,1991
217,2,17,'北京市东城区','广东省珠海市','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","113.576892,22.271644","108.366407,22.817700","113.264499,23.130061",2256,2331,130
218,2,18,'北京市东城区','广东省珠海市','广东省广州市','广西壮族自治区南宁市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","108.366407,22.817700",2256,2129,621
219,2,19,'北京市东城区','广东省珠海市','重庆市渝北区','四川省成都市',"116.416334,39.928359","113.576892,22.271644","106.631155,29.718087","104.066301,30.572961",2256,1739,1691
220,2,20,'北京市东城区','广东省珠海市','广西壮族自治区柳州市','广东省佛山市',"116.416334,39.928359","113.576892,22.271644","109.428071,24.326442","113.121586,23.021351",2256,2109,126
221,2,21,'北京市东城区','广东省珠海市','山西省太原市','山西省长治市',"116.416334,39.928359","113.576892,22.271644","112.549656,37.870451","113.117394,36.195142",2256,492,1785
222,2,22,'北京市东城区','广东省珠海市','广西壮族自治区柳州市','广东省广州市',"116.416334,39.928359","113.576892,22.271644","109.428071,24.326442","113.264499,23.130061",2256,2109,130
223,2,23,'北京市东城区','广东省珠海市','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","113.576892,22.271644","108.366407,22.817700","113.264499,23.130061",2256,2331,130
224,2,24,'北京市东城区','广东省珠海市','广西壮族自治区桂林市','广西壮族自治区南宁市',"116.416334,39.928359","113.576892,22.271644","110.179752,25.235615","108.366407,22.817700",2256,1970,621
225,2,25,'北京市东城区','广东省珠海市','广西壮族自治区柳州市','广东省佛山市',"116.416334,39.928359","113.576892,22.271644","109.428071,24.326442","113.121586,23.021351",2256,2109,126
226,2,26,'北京市东城区','广东省珠海市','广东省广州市','广东省珠海市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","113.576892,22.271644",2256,2129,0
227,2,27,'北京市东城区','广东省珠海市','广东省广州市','广东省深圳市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","114.057939,22.543527",2256,2129,154
228,2,28,'北京市东城区','广东省珠海市','广东省广州市','广西壮族自治区桂林市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","110.179752,25.235615",2256,2129,595
229,2,29,'北京市东城区','广东省珠海市','广西壮族自治区南宁市','广东省广州市',"116.416334,39.928359","113.576892,22.271644","108.366407,22.817700","113.264499,23.130061",2256,2331,130
230,2,30,'北京市东城区','广东省珠海市','北京市东城区','广东省珠海市',"116.416334,39.928359","113.576892,22.271644","116.416334,39.928359","113.576892,22.271644",2256,0,0
231,2,31,'北京市东城区','广东省珠海市','山西省长治市','北京市东城区',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","116.416334,39.928359",2256,593,2251
232,2,32,'北京市东城区','广东省珠海市','北京市东城区','广东省珠海市',"116.416334,39.928359","113.576892,22.271644","116.416334,39.928359","113.576892,22.271644",2256,0,0
233,2,33,'北京市东城区','广东省珠海市','山西省晋城市','天津市河西区',"116.416334,39.928359","113.576892,22.271644","112.852022,35.491315","117.223379,39.109679",2256,696,2274
234,2,34,'北京市东城区','广东省珠海市','广东省广州市','广东省深圳市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","114.057939,22.543527",2256,2129,154
235,2,35,'北京市东城区','广东省珠海市','山西省太原市','山西省长治市',"116.416334,39.928359","113.576892,22.271644","112.549656,37.870451","113.117394,36.195142",2256,492,1785
236,2,36,'北京市东城区','广东省珠海市','山西省晋城市','天津市河西区',"116.416334,39.928359","113.576892,22.271644","112.852022,35.491315","117.223379,39.109679",2256,696,2274
237,2,37,'北京市东城区','广东省珠海市','重庆市渝北区','四川省成都市',"116.416334,39.928359","113.576892,22.271644","106.631155,29.718087","104.066301,30.572961",2256,1739,1691
238,2,38,'北京市东城区','广东省珠海市','广东省广州市','四川省成都市',"116.416334,39.928359","113.576892,22.271644","113.264499,23.130061","104.066301,30.572961",2256,2129,1691
239,2,39,'北京市东城区','广东省珠海市','山西省长治市','山西省太原市',"116.416334,39.928359","113.576892,22.271644","113.117394,36.195142","112.549656,37.870451",2256,593,1991
240,2,40,'北京市东城区','广东省珠海市','山西省运城市','甘肃省兰州市',"116.416334,39.928359","113.576892,22.271644","111.007051,35.026670","103.834228,36.060798",2256,865,2396
301,3,1,'北京市东城区','天津市河西区','山西省晋城市','北京市东城区',"116.416334,39.928359","117.223379,39.109679","112.852022,35.491315","116.416334,39.928359",141,696,130
302,3,2,'北京市东城区','天津市河西区','山西省大同市','北京市东城区',"116.416334,39.928359","117.223379,39.109679","113.366749,40.097110","116.416334,39.928359",141,337,130
303,3,3,'北京市东城区','天津市河西区','广东省广州市','四川省成都市',"116.416334,39.928359","117.223379,39.109679","113.264499,23.130061","104.066301,30.572961",141,2129,1826
304,3,4,'北京市东城区','天津市河西区','重庆市渝北区','四川省成都市',"116.416334,39.928359","117.223379,39.109679","106.631155,29.718087","104.066301,30.572961",141,1739,1826
305,3,5,'北京市东城区','天津市河西区','山西省运城市','甘肃省兰州市',"116.416334,39.928359","117.223379,39.109679","111.007051,35.026670","103.834228,36.060798",141,865,1499
306,3,6,'北京市东城区','天津市河西区','山西省长治市','山西省太原市',"116.416334,39.928359","117.223379,39.109679","113.117394,36.195142","112.549656,37.870451",141,593,512
